Label,S1,S2,S3,S4,S5,S6,S7
0,14.018808,6.442985715,7.414140625,4.078574219,31.94130314,14.11769531,71.97420216
0,13.99990736,6.422813438,7.414140625,4.078574219,31.99972546,14.11769531,71.99283739
0,13.98100671,6.402688469,7.414140625,4.078574219,32.05814779,14.11769531,72.0114547
0,13.96210606,6.382610807,7.414140625,4.078574219,32.11657012,14.11769531,72.0300521
0,13.94320541,6.362580453,7.414140625,4.078574219,32.17499244,14.11769531,72.04862822
0,13.92430476,6.342597406,7.414140625,4.078574219,32.23341477,14.11769531,72.06718556
0,13.90540412,6.322661666,7.414140625,4.078574219,32.2918371,14.11769531,72.08572677
0,13.88650347,6.302773234,7.414140625,4.078574219,32.35025942,14.11769531,72.10425404
0,13.86760282,6.282932109,7.414140625,4.078574219,32.40868175,14.11769531,72.12277112
0,13.84870217,6.263138292,7.414140625,4.078574219,32.46710408,14.11769531,72.14127766
0,13.82980153,6.243391782,7.414140625,4.078574219,32.5255264,14.11769531,72.15977192
0,13.81090088,6.223692579,7.414140625,4.078574219,32.58394873,14.11769531,72.1782567
0,13.79200023,6.204040684,7.414140625,4.078574219,32.64237106,14.11769531,72.19673399
0,13.77309958,6.184436096,7.414140625,4.078574219,32.70079338,14.11769531,72.21520368
0,13.75419894,6.164878816,7.414140625,4.078574219,32.75921571,14.11769531,72.23366643
0,13.73529829,6.145368842,7.414140625,4.078574219,32.81763804,14.11769531,72.25212222
0,13.71639764,6.125906177,7.414140625,4.078574219,32.87606037,14.11769531,72.2705702
0,13.69749699,6.106490818,7.414140625,4.078574219,32.93448269,14.11769531,72.28901315
0,13.67859635,6.087122767,7.414140625,4.078574219,32.99290502,14.11769531,72.3074548
0,13.6596957,6.067802024,7.414140625,4.078574219,33.05132735,14.11769531,72.32589601
0,13.64079505,6.048528588,7.414140625,4.078574219,33.10974967,14.11769531,72.34433862
0,13.6218944,6.029302459,7.414140625,4.078574219,33.168172,14.11769531,72.36278073
0,13.60299376,6.010123638,7.414140625,4.078574219,33.22659433,14.11769531,72.38121794
0,13.58409311,5.990992124,7.414140625,4.078574219,33.28501665,14.11769531,72.39964968
0,13.56519246,5.971907917,7.414140625,4.078574219,33.34343898,14.11769531,72.41807403
0,13.54629181,5.952871018,7.414140625,4.078574219,33.40186131,14.11769531,72.43649027
0,13.52739117,5.933881426,7.414140625,4.078574219,33.46028363,14.11769531,72.45489952
0,13.50849052,5.914939141,4.473046875,4.078574219,33.51870596,14.11769531,72.47329884
0,13.48958987,5.896044164,4.473046875,4.078574219,33.57712829,14.11769531,72.49168535
0,13.47068922,5.877196495,4.473046875,4.078574219,33.63555061,14.11769531,72.51006206
0,13.45178858,5.858396132,4.473046875,4.078574219,33.69397294,14.11769531,72.52843282
0,13.43288793,5.839643077,4.473046875,4.078574219,33.75239527,14.11769531,72.54679921
0,13.41398728,5.82093733,4.473046875,4.078574219,33.81081759,14.11769531,72.56516492
0,13.39508663,5.80227889,4.473046875,4.078574219,33.86923992,14.11769531,72.5835281
0,13.37618598,5.783667757,4.473046875,4.078574219,33.92766225,14.11769531,72.60188432
0,13.35728534,5.765103932,4.473046875,4.078574219,33.98608457,14.11769531,72.62023567
0,13.33838469,5.746587414,4.473046875,4.078574219,34.0445069,14.11769531,72.63858299
0,13.31948404,5.728118203,4.473046875,4.078574219,34.10292923,14.11769531,72.65692519
0,13.30058339,5.7096963,4.473046875,4.078574219,34.16135155,14.11769531,72.67526277
0,13.28168275,5.691321704,4.473046875,4.078574219,34.21977388,14.11769531,72.69359421
0,13.2627821,5.672994416,4.473046875,4.078574219,34.27819621,14.11769531,72.71191717
0,13.24388145,5.654714435,4.473046875,4.078574219,34.33661853,14.11769531,72.73023312
0,13.2249808,5.636481761,4.473046875,4.078574219,34.39504086,14.11769531,72.74854397
0,13.20608016,5.618296395,4.473046875,4.078574219,34.45346319,14.11769531,72.76684922
0,13.18717951,5.600158336,4.473046875,4.078574219,34.51188552,14.11769531,72.78514931
0,13.16827886,5.582067584,4.473046875,4.078574219,34.57030784,14.11769531,72.80344307
0,13.14937821,5.56402414,4.473046875,4.078574219,34.62873017,14.11769531,72.82172801
0,13.13047757,5.546028004,4.473046875,4.078574219,34.6871525,14.11769531,72.84000394
0,13.11157692,5.528079174,4.473046875,4.078574219,34.74557482,14.11769531,72.85827024
0,13.09267627,5.510177652,4.473046875,4.078574219,34.80399715,14.11769531,72.87652591
0,13.07377562,5.492323438,4.473046875,4.078574219,34.86241948,14.11769531,72.89477071
0,13.05487498,5.474516531,4.473046875,4.078574219,34.9208418,14.11769531,72.91300324
0,13.03597433,5.456756931,4.473046875,4.078574219,34.97926413,14.11769531,72.93122194
0,13.01707368,5.439044638,4.473046875,4.078574219,35.03768646,14.11769531,72.94942856
0,12.99817303,5.421379653,4.473046875,4.078574219,35.09610878,14.11769531,72.96762574
0,12.97927239,5.403761976,4.473046875,4.078574219,35.15453111,14.11769531,72.9858144
0,12.96037174,5.386191606,4.473046875,4.078574219,35.21295344,14.11769531,73.00399671
0,12.94147109,5.368668543,4.473046875,4.078574219,35.27137576,14.11769531,73.02217242
0,12.92257044,5.351192787,4.473046875,4.078574219,35.32979809,14.11769531,73.0403399
0,12.9036698,5.333764339,4.473046875,4.078574219,35.38822042,14.11769531,73.05850109
0,12.88476915,5.316383199,4.473046875,4.078574219,35.44664274,14.11769531,73.07665744
0,12.8658685,5.299049365,4.473046875,4.078574219,35.50506507,14.11769531,73.09480765
0,12.84696785,5.281762839,4.473046875,4.078574219,35.5634874,14.11769531,73.1129505
0,12.8280672,5.264523621,4.473046875,4.078574219,35.62190972,14.11769531,73.13108508
0,12.80916656,5.24733171,4.473046875,4.078574219,35.68033205,14.11769531,73.14920939
0,12.79026591,5.230187106,4.473046875,4.078574219,35.73875438,14.11769531,73.16732481
1,4.598401748,2.004427599,2.323173828,1.371552734,64.43610447,4.604570313,83.19120325
1,4.599013646,2.004585092,2.323173828,1.371552734,64.43566512,4.604570313,83.18900437
1,4.599625544,2.004742567,2.323173828,1.371552734,64.43522577,4.604570313,83.18681708
1,4.600237441,2.004900024,2.323173828,1.371552734,64.43478642,4.604570313,83.18464185
1,4.600849339,2.005057462,2.323173828,1.371552734,64.43434707,4.604570313,83.1824773
1,4.601461237,2.005214883,2.323173828,1.371552734,64.43390772,4.604570313,83.18032225
1,4.602073134,2.005372285,2.323173828,1.371552734,64.43346837,4.604570313,83.17817695
1,4.602685032,2.005529668,2.323173828,1.371552734,64.43302902,4.604570313,83.1760415
1,4.603296929,2.005687034,2.323173828,1.371552734,64.43258967,4.604570313,83.17391588
1,4.603908827,2.005844381,2.323173828,1.371552734,64.43215032,4.604570313,83.17180054
1,4.604520725,2.00600171,2.323173828,1.371552734,64.43171097,4.604570313,83.16969415
1,4.605132622,2.006159021,2.323173828,1.371552734,64.43127162,4.604570313,83.16759475
1,4.60574452,2.006316313,2.323173828,1.371552734,64.43083227,4.604570313,83.16550202
1,4.606356418,2.006473587,2.323173828,1.371552734,64.43039293,4.604570313,83.16341524
1,4.606968315,2.006630843,2.323173828,1.371552734,64.42995358,4.604570313,83.16133487
1,4.607580213,2.006788081,2.323173828,1.371552734,64.42951423,4.604570313,83.15926252
1,4.60819211,2.0069453,2.323173828,1.371552734,64.42907488,4.604570313,83.15719815
1,4.608804008,2.007102501,2.323173828,1.371552734,64.42863553,4.604570313,83.15514214
1,4.609415906,2.007259684,2.323173828,1.371552734,64.42819618,4.604570313,83.15309473
1,4.610027803,2.007416849,2.323173828,1.371552734,64.42775683,4.604570313,83.1510555
1,4.610639701,2.007573995,2.323173828,1.371552734,64.42731748,4.604570313,83.14902536
1,4.611251599,2.007731123,2.323173828,1.371552734,64.42687813,4.604570313,83.1470053
1,4.611863496,2.007888233,2.323173828,1.371552734,64.42643878,4.604570313,83.14499381
1,4.612475394,2.008045324,2.323173828,1.371552734,64.42599943,4.604570313,83.14298887
1,4.613087291,2.008202397,2.323173828,1.371552734,64.42556008,4.604570313,83.14098962
1,4.613699189,2.008359452,2.323173828,1.371552734,64.42512073,4.604570313,83.13899427
1,4.614311087,2.008516489,2.323173828,1.371552734,64.42468138,4.604570313,83.13700322
1,4.614922984,2.008673508,2.323173828,1.371552734,64.42424203,4.604570313,83.13501799
1,4.615534882,2.008830508,2.323173828,1.371552734,64.42380268,4.604570313,83.13303734
1,4.616146779,2.00898749,2.323173828,1.371552734,64.42336333,4.604570313,83.13106052
1,4.616758677,2.009144453,2.323173828,1.371552734,64.42292398,4.604570313,83.12908839
1,4.617370575,2.009301399,2.323173828,1.371552734,64.42248463,4.604570313,83.12712149
1,4.617982472,2.009458326,2.323173828,1.371552734,64.42204528,4.604570313,83.12516069
1,4.61859437,2.009615235,2.323173828,1.371552734,64.42160593,4.604570313,83.12320754
1,4.619206268,2.009772125,2.323173828,1.371552734,64.42116658,4.604570313,83.12126143
1,4.619818165,2.009928997,2.323173828,1.371552734,64.42072723,4.604570313,83.11932121
1,4.620430063,2.010085852,2.323173828,1.371552734,64.42028788,4.604570313,83.11738772
1,4.62104196,2.010242687,2.323173828,1.371552734,64.41984853,4.604570313,83.11546128
1,4.621653858,2.010399505,2.323173828,1.371552734,64.41940918,4.604570313,83.11354195
1,4.622265756,2.010556304,2.323173828,1.371552734,64.41896983,4.604570313,83.11163028
1,4.622877653,2.010713085,2.323173828,1.371552734,64.41853048,4.604570313,83.10972611
1,4.623489551,2.010869848,2.323173828,1.371552734,64.41809113,4.604570313,83.10782911
1,4.624101449,2.011026592,2.323173828,1.371552734,64.41765178,4.604570313,83.10594018
1,4.624713346,2.011183318,2.323173828,1.371552734,64.41721243,4.604570313,83.10406034
1,4.625325244,2.011340026,2.323173828,1.371552734,64.41677308,4.604570313,83.10218997
1,4.625937141,2.011496716,2.323173828,1.371552734,64.41633373,4.604570313,83.10032978
1,4.626549039,2.011653387,2.323173828,1.371552734,64.41589438,4.604570313,83.0984785
1,4.627160937,2.01181004,2.323173828,1.371552734,64.41545503,4.604570313,83.09663388
1,4.627772834,2.011966675,2.323173828,1.371552734,64.41501568,4.604570313,83.09479525
1,4.628384732,2.012123292,2.323173828,1.371552734,64.41457633,4.604570313,83.09296123
1,4.62899663,2.01227989,2.323173828,1.371552734,64.41413698,4.604570313,83.09113139
1,4.629608527,2.01243647,2.323173828,1.371552734,64.41369763,4.604570313,83.08930618
1,4.630220425,2.012593032,2.323173828,1.371552734,64.41325828,4.604570313,83.08748393
1,4.630832322,2.012749576,2.323173828,1.371552734,64.41281893,4.604570313,83.0856631
1,4.63144422,2.012906101,2.323173828,1.371552734,64.41237958,4.604570313,83.08384467
1,4.632056118,2.013062608,2.323173828,1.371552734,64.41194023,4.604570313,83.08202989
1,4.632668015,2.013219097,2.323173828,1.371552734,64.41150088,4.604570313,83.08021918
1,4.633279913,2.013375567,2.323173828,1.371552734,64.41106153,4.604570313,83.0784139
1,4.633891811,2.013532019,2.323173828,1.371552734,64.41062218,4.604570313,83.07661282
1,4.634503708,2.013688453,2.323173828,1.371552734,64.41018283,4.604570313,83.07481362
1,4.635115606,2.013844869,2.323173828,1.371552734,64.40974348,4.604570313,83.07301681
1,4.635727503,2.014001266,2.323173828,1.371552734,64.40930413,4.604570313,83.07122235
1,4.636339401,2.014157645,2.323173828,1.371552734,64.40886478,4.604570313,83.06943089
1,4.636951299,2.014314006,2.323173828,1.371552734,64.40842543,4.604570313,83.06764443
1,4.637563196,2.014470349,2.323173828,1.371552734,64.40798608,4.604570313,83.06586317
1,4.638175094,2.014626673,2.323173828,1.371552734,64.40754673,4.604570313,83.06408756
1,4.638786992,2.014782979,2.323173828,1.371552734,64.40710738,4.604570313,83.06231874
1,4.639398889,2.014939267,2.323173828,1.371552734,64.40666803,4.604570313,83.06055735
1,4.640010787,2.015095537,2.323173828,1.371552734,64.40622868,4.604570313,83.05880483
1,4.640622684,2.015251788,2.323173828,1.371552734,64.40578933,4.604570313,83.05706292
1,4.641234582,2.015408021,2.323173828,1.371552734,64.40534998,4.604570313,83.05533074
1,4.64184648,2.015564236,2.323173828,1.371552734,64.40491063,4.604570313,83.05360678
1,4.642458377,2.015720432,2.323173828,1.371552734,64.40447128,4.604570313,83.05189106
1,4.643070275,2.01587661,2.323173828,1.371552734,64.40403193,4.604570313,83.05018273
1,4.643682172,2.01603277,2.323173828,1.371552734,64.40359258,4.604570313,83.04848292
1,4.64429407,2.016188912,2.323173828,1.371552734,64.40315323,4.604570313,83.04679398
1,4.644905968,2.016345035,2.323173828,1.371552734,64.40271388,4.604570313,83.04511555
1,4.645517865,2.01650114,2.323173828,1.371552734,64.40227453,4.604570313,83.04344772
1,4.646129763,2.016657227,2.323173828,1.371552734,64.40183519,4.604570313,83.04179091
1,4.646741661,2.016813296,2.323173828,1.371552734,64.40139584,4.604570313,83.04014463
1,4.647353558,2.016969346,2.323173828,1.371552734,64.40095649,4.604570313,83.03850951
1,4.647965456,2.017125378,2.323173828,1.371552734,64.40051714,4.604570313,83.03688627
1,4.648577353,2.017281392,2.323173828,1.371552734,64.40007779,4.604570313,83.03527452
1,4.649189251,2.017437388,2.323173828,1.371552734,64.39963844,4.604570313,83.03367395
1,4.649801149,2.017593365,2.323173828,1.371552734,64.39919909,4.604570313,83.0320845
1,4.650413046,2.017749324,2.323173828,1.371552734,64.39875974,4.604570313,83.0305058
1,4.651024944,2.017905265,2.323173828,1.371552734,64.39832039,4.604570313,83.02893905
1,4.651636842,2.018061187,2.323173828,1.371552734,64.39788104,4.604570313,83.02738615
1,4.652248739,2.018217092,2.323173828,1.371552734,64.39744169,4.604570313,83.0258477
1,4.652860637,2.018372977,2.323173828,1.371552734,64.39700234,4.604570313,83.02432488
1,4.653472534,2.018528845,2.323173828,1.371552734,64.39656299,4.604570313,83.02281798
1,4.654084432,2.018684695,2.323173828,1.371552734,64.39612364,4.604570313,83.02132656
1,4.65469633,2.018840526,2.323173828,1.371552734,64.39568429,4.604570313,83.01985178
1,4.655308227,2.018996339,2.323173828,1.371552734,64.39524494,4.604570313,83.01839463
1,4.655920125,2.019152133,2.323173828,1.371552734,64.39480559,4.604570313,83.0169537
1,4.656532023,2.01930791,2.323173828,1.371552734,64.39436624,4.604570313,83.01552721
1,4.65714392,2.019463668,2.323173828,1.371552734,64.39392689,4.604570313,83.01411406
1,4.657755818,2.019619408,2.323173828,1.371552734,64.39348754,4.604570313,83.01271225
1,4.658367715,2.019775129,2.323173828,1.371552734,64.39304819,4.604570313,83.01132189
1,4.658979613,2.019930832,2.323173828,1.371552734,64.39260884,4.604570313,83.00994404
1,4.659591511,2.020086517,2.323173828,1.371552734,64.39216949,4.604570313,83.00857699
1,4.660203408,2.020242184,2.323173828,1.371552734,64.39173014,4.604570313,83.00721944
1,4.660815306,2.020397833,2.323173828,1.371552734,64.39129079,4.604570313,83.00587185
1,4.661427204,2.020553463,2.323173828,1.371552734,64.39085144,4.604570313,83.0045344
1,4.662039101,2.020709075,2.323173828,1.371552734,64.39041209,4.604570313,83.00320731
1,4.662650999,2.020864669,2.323173828,1.371552734,64.38997274,4.604570313,83.00189149
1,4.663262896,2.021020244,2.323173828,1.371552734,64.38953339,4.604570313,83.00058533
1,4.663874794,2.021175801,2.323173828,1.371552734,64.38909404,4.604570313,82.99928646
1,4.664486692,2.02133134,2.323173828,1.371552734,64.38865469,4.604570313,82.99799468
1,4.665098589,2.021486861,2.323173828,1.371552734,64.38821534,4.604570313,82.99670919
1,4.665710487,2.021642363,2.323173828,1.371552734,64.38777599,4.604570313,82.99543115
1,4.666322384,2.021797847,2.323173828,1.371552734,64.38733664,4.604570313,82.99416328
1,4.666934282,2.021953313,2.323173828,1.371552734,64.38689729,4.604570313,82.99290595
1,4.66754618,2.022108761,2.323173828,1.371552734,64.38645794,4.604570313,82.99166027
1,4.668158077,2.02226419,2.323173828,1.371552734,64.38601859,4.604570313,82.99042692
1,4.668769975,2.022419601,2.323173828,1.371552734,64.38557924,4.604570313,82.98920563
1,4.669381873,2.022574994,2.323173828,1.371552734,64.38513989,4.604570313,82.98799822
1,4.66999377,2.022730368,2.323173828,1.371552734,64.38470054,4.604570313,82.98680659
1,4.670605668,2.022885725,2.323173828,1.371552734,64.38426119,4.604570313,82.98562905
1,4.671217565,2.023041063,2.323173828,1.371552734,64.38382184,4.604570313,82.98446333
1,4.671829463,2.023196382,2.323173828,1.371552734,64.38338249,4.604570313,82.98330866
1,4.672441361,2.023351684,2.323173828,1.371552734,64.38294314,4.604570313,82.98216302
1,4.673053258,2.023506967,2.323173828,1.371552734,64.38250379,4.604570313,82.98102761
1,4.673665156,2.023662232,2.323173828,1.371552734,64.38206444,4.604570313,82.97990517
1,4.674277054,2.023817479,2.323173828,1.371552734,64.38162509,4.604570313,82.97879458
1,4.674888951,2.023972707,2.323173828,1.371552734,64.38118574,4.604570313,82.9776954
1,4.675500849,2.024127917,2.323173828,1.371552734,64.38074639,4.604570313,82.97660822
1,4.676112746,2.024283109,2.323173828,1.371552734,64.38030704,4.604570313,82.9755326
1,4.676724644,2.024438282,2.323173828,1.371552734,64.37986769,4.604570313,82.97446938
1,4.677336542,2.024593438,2.323173828,1.371552734,64.37942834,4.604570313,82.9734198
1,4.677948439,2.024748575,2.323173828,1.371552734,64.37898899,4.604570313,82.97238294
1,4.678560337,2.024903694,2.323173828,1.371552734,64.37854964,4.604570313,82.97135771
1,4.679172235,2.025058794,2.323173828,1.371552734,64.37811029,4.604570313,82.97034421
1,4.679784132,2.025213876,2.323173828,1.371552734,64.37767094,4.604570313,82.96934202
1,4.68039603,2.02536894,2.323173828,1.371552734,64.37723159,4.604570313,82.96835189
1,4.681007927,2.025523986,2.323173828,1.371552734,64.37679224,4.604570313,82.96737543
1,4.681619825,2.025679014,2.323173828,1.371552734,64.37635289,4.604570313,82.96641275
1,4.682231723,2.025834023,2.323173828,1.371552734,64.37591354,4.604570313,82.96546433
1,4.68284362,2.025989014,2.323173828,1.371552734,64.37547419,4.604570313,82.96453056
1,4.683455518,2.026143986,2.323173828,1.371552734,64.37503484,4.604570313,82.96361124
1,4.684067416,2.026298941,2.323173828,1.371552734,64.37459549,4.604570313,82.96270718
1,4.684679313,2.026453877,2.323173828,1.371552734,64.37415614,4.604570313,82.96181922
1,4.685291211,2.026608795,2.323173828,1.371552734,64.37371679,4.604570313,82.96094643
1,4.685903108,2.026763694,2.323173828,1.371552734,64.37327744,4.604570313,82.9600876
1,4.686515006,2.026918576,2.323173828,1.371552734,64.3728381,4.604570313,82.95924218
1,4.687126904,2.027073439,2.323173828,1.371552734,64.37239875,4.604570313,82.95840902
1,4.687738801,2.027228284,2.323173828,1.371552734,64.3719594,4.604570313,82.95758834
1,4.688350699,2.02738311,2.323173828,1.371552734,64.37152005,4.604570313,82.95678104
1,4.688962597,2.027537919,2.323173828,1.371552734,64.3710807,4.604570313,82.95598619
1,4.689574494,2.027692709,2.323173828,1.371552734,64.37064135,4.604570313,82.95520314
1,4.690186392,2.02784748,2.323173828,1.371552734,64.370202,4.604570313,82.95443238
1,4.690798289,2.028002234,2.323173828,1.371552734,64.36976265,4.604570313,82.95367424
1,4.691410187,2.028156969,2.323173828,1.371552734,64.3693233,4.604570313,82.95292909
1,4.692022085,2.028311686,2.323173828,1.371552734,64.36888395,4.604570313,82.95219777
1,4.692633982,2.028466385,2.323173828,1.371552734,64.3684446,4.604570313,82.95147956
1,4.69324588,2.028621065,2.323173828,1.371552734,64.36800525,4.604570313,82.95077326
1,4.693857777,2.028775727,2.323173828,1.371552734,64.3675659,4.604570313,82.95007909
1,4.694469675,2.028930371,2.323173828,1.371552734,64.36712655,4.604570313,82.94939686
1,4.695081573,2.029084997,2.323173828,1.371552734,64.3666872,4.604570313,82.94872714
1,4.69569347,2.029239604,2.323173828,1.371552734,64.36624785,4.604570313,82.94807126
1,4.696305368,2.029394193,2.323173828,1.371552734,64.3658085,4.604570313,82.9474294
1,4.696917266,2.029548764,2.323173828,1.371552734,64.36536915,4.604570313,82.94680198
1,4.697529163,2.029703317,2.323173828,1.371552734,64.3649298,4.604570313,82.94618958
1,4.698141061,2.029857851,2.323173828,1.371552734,64.36449045,4.604570313,82.94559239
1,4.698752958,2.030012367,2.323173828,1.371552734,64.3640511,4.604570313,82.94501131
1,4.699364856,2.030166865,2.323173828,1.371552734,64.36361175,4.604570313,82.94444735
1,4.699976754,2.030321344,2.323173828,1.371552734,64.3631724,4.604570313,82.9439
1,4.700588651,2.030475805,2.323173828,1.371552734,64.36273305,4.604570313,82.94336844
1,4.701200549,2.030630248,2.323173828,1.371552734,64.3622937,4.604570313,82.94285262
1,4.701812447,2.030784673,2.323173828,1.371552734,64.36185435,4.604570313,82.94235199
1,4.702424344,2.030939079,2.323173828,1.371552734,64.361415,4.604570313,82.94186721
1,4.703036242,2.031093468,2.323173828,1.371552734,64.36097565,4.604570313,82.94139964
1,4.703648139,2.031247837,2.323173828,1.371552734,64.3605363,4.604570313,82.94094906
1,4.704260037,2.031402189,2.323173828,1.371552734,64.36009695,4.604570313,82.94051552
1,4.704871935,2.031556522,2.323173828,1.371552734,64.3596576,4.604570313,82.94009921
1,4.705483832,2.031710838,2.323173828,1.371552734,64.35921825,4.604570313,82.93969981
1,4.70609573,2.031865134,2.323173828,1.371552734,64.3587789,4.604570313,82.93931766
1,4.706707628,2.032019413,2.323173828,1.371552734,64.35833955,4.604570313,82.93895315
1,4.707319525,2.032173673,2.323173828,1.371552734,64.3579002,4.604570313,82.93860601
1,4.707931423,2.032327915,2.323173828,1.371552734,64.35746085,4.604570313,82.93827603
1,4.70854332,2.032482139,2.323173828,1.371552734,64.3570215,4.604570313,82.93796312
1,4.709155218,2.032636345,2.323173828,1.371552734,64.35658215,4.604570313,82.93766702
1,4.709767116,2.032790532,2.323173828,1.371552734,64.3561428,4.604570313,82.93738834
1,4.710379013,2.032944701,2.323173828,1.371552734,64.35570345,4.604570313,82.93712807
1,4.710990911,2.033098852,2.323173828,1.371552734,64.3552641,4.604570313,82.93688649
1,4.711602809,2.033252984,2.323173828,1.371552734,64.35482475,4.604570313,82.93666416
1,4.712214706,2.033407098,2.323173828,1.371552734,64.3543854,4.604570313,82.93646118
1,4.712826604,2.033561194,2.323173828,1.371552734,64.35394605,4.604570313,82.93627722
1,4.713438501,2.033715272,2.323173828,1.371552734,64.3535067,4.604570313,82.93611285
1,4.714050399,2.033869331,2.323173828,1.371552734,64.35306735,4.604570313,82.93596852
1,4.714662297,2.034023372,2.323173828,1.371552734,64.352628,4.604570313,82.93584356
1,4.715274194,2.034177395,2.323173828,1.371552734,64.35218865,4.604570313,82.93573714
1,4.715886092,2.0343314,2.323173828,1.371552734,64.3517493,4.604570313,82.93564874
1,4.71649799,2.034485386,2.323173828,1.371552734,64.35130995,4.604570313,82.93557738
1,4.717109887,2.034639354,2.323173828,1.371552734,64.3508706,4.604570313,82.93552314
1,4.717721785,2.034793304,2.323173828,1.371552734,64.35043125,4.604570313,82.9354865
1,4.718333682,2.034947235,2.323173828,1.371552734,64.3499919,4.604570313,82.93546667
1,4.71894558,2.035101149,2.323173828,1.371552734,64.34955255,4.604570313,82.93546306
1,4.719557478,2.035255044,2.323173828,1.371552734,64.3491132,4.604570313,82.9354758
1,4.720169375,2.03540892,2.323173828,1.371552734,64.34867385,4.604570313,82.93550487
1,4.720781273,2.035562779,2.323173828,1.371552734,64.3482345,4.604570313,82.93555031
1,4.72139317,2.035716619,2.323173828,1.371552734,64.34779515,4.604570313,82.93561246
1,4.722005068,2.035870441,2.323173828,1.371552734,64.3473558,4.604570313,82.93569055
1,4.722616966,2.036024244,2.323173828,1.371552734,64.34691645,4.604570313,82.93578348
1,4.723228863,2.03617803,2.323173828,1.371552734,64.3464771,4.604570313,82.93589108
1,4.723840761,2.036331797,2.323173828,1.371552734,64.34603775,4.604570313,82.93601291
1,4.724452659,2.036485546,2.323173828,1.371552734,64.3455984,4.604570313,82.9361494
1,4.725064556,2.036639276,2.323173828,1.371552734,64.34515905,4.604570313,82.9363017
1,4.725676454,2.036792989,2.323173828,1.371552734,64.3447197,4.604570313,82.93646988
1,4.726288351,2.036946683,2.323173828,1.371552734,64.34428036,4.604570313,82.93665435
1,4.726900249,2.037100359,2.323173828,1.371552734,64.34384101,4.604570313,82.93685531
1,4.727512147,2.037254016,2.323173828,1.371552734,64.34340166,4.604570313,82.93707252
1,4.728124044,2.037407655,2.323173828,1.371552734,64.34296231,4.604570313,82.93730668
1,4.728735942,2.037561276,2.323173828,1.371552734,64.34252296,4.604570313,82.93755852
1,4.72934784,2.037714879,2.323173828,1.371552734,64.34208361,4.604570313,82.9378272
1,4.729959737,2.037868464,2.323173828,1.371552734,64.34164426,4.604570313,82.9381116
1,4.730571635,2.03802203,2.323173828,1.371552734,64.34120491,4.604570313,82.93841129
1,4.731183532,2.038175578,2.323173828,1.371552734,64.34076556,4.604570313,82.93872525
1,4.73179543,2.038329107,2.323173828,1.371552734,64.34032621,4.604570313,82.93905387
1,4.732407328,2.038482619,2.323173828,1.371552734,64.33988686,4.604570313,82.93939824
1,4.733019225,2.038636112,2.323173828,1.371552734,64.33944751,4.604570313,82.93975773
1,4.733631123,2.038789587,2.323173828,1.371552734,64.33900816,4.604570313,82.94013203
1,4.734243021,2.038943044,2.323173828,1.371552734,64.33856881,4.604570313,82.94052159
1,4.734854918,2.039096482,2.323173828,1.371552734,64.33812946,4.604570313,82.94092657
1,4.735466816,2.039249902,2.323173828,1.371552734,64.33769011,4.604570313,82.94134749
1,4.736078713,2.039403304,2.323173828,1.371552734,64.33725076,4.604570313,82.9417852
1,4.736690611,2.039556687,2.323173828,1.371552734,64.33681141,4.604570313,82.94223935
1,4.737302509,2.039710053,2.323173828,1.371552734,64.33637206,4.604570313,82.94270936
1,4.737914406,2.0398634,2.323173828,1.371552734,64.33593271,4.604570313,82.9431956
1,4.738526304,2.040016728,2.323173828,1.371552734,64.33549336,4.604570313,82.94369819
1,4.739138202,2.040170039,2.323173828,1.371552734,64.33505401,4.604570313,82.94421731
1,4.739750099,2.040323331,2.323173828,1.371552734,64.33461466,4.604570313,82.94475348
1,4.740361997,2.040476605,2.323173828,1.371552734,64.33417531,4.604570313,82.94530671
1,4.740973894,2.040629861,2.323173828,1.371552734,64.33373596,4.604570313,82.94587699
1,4.741585792,2.040783098,2.323173828,1.371552734,64.33329661,4.604570313,82.94646479
1,4.74219769,2.040936317,2.323173828,1.371552734,64.33285726,4.604570313,82.94707052
1,4.742809587,2.041089518,2.323173828,1.371552734,64.33241791,4.604570313,82.94769452
1,4.743421485,2.041242701,2.323173828,1.371552734,64.33197856,4.604570313,82.94833724
1,4.744033383,2.041395865,2.323173828,1.371552734,64.33153921,4.604570313,82.94899809
1,4.74464528,2.041549011,2.323173828,1.371552734,64.33109986,4.604570313,82.94967602
1,4.745257178,2.041702139,2.323173828,1.371552734,64.33066051,4.604570313,82.95037073
1,4.745869075,2.041855249,2.323173828,1.371552734,64.33022116,4.604570313,82.95108154
1,4.746480973,2.04200834,2.323173828,1.371552734,64.32978181,4.604570313,82.95180837
1,4.747092871,2.042161413,2.323173828,1.371552734,64.32934246,4.604570313,82.9525516
1,4.747704768,2.042314468,2.323173828,1.371552734,64.32890311,4.604570313,82.95331047
1,4.748316666,2.042467504,2.323173828,1.371552734,64.32846376,4.604570313,82.95408431
1,4.748928563,2.042620522,2.323173828,1.371552734,64.32802441,4.604570313,82.95487367
1,4.749540461,2.042773522,2.323173828,1.371552734,64.32758506,4.604570313,82.95567913
1,4.750152359,2.042926504,2.323173828,1.371552734,64.32714571,4.604570313,82.95650099
1,4.750764256,2.043079468,2.323173828,1.371552734,64.32670636,4.604570313,82.95733998
1,4.751376154,2.043232413,2.323173828,1.371552734,64.32626701,4.604570313,82.95819556
